x,cloudletId,startTime,finishTime,cost
2000,0.0,0.0,20.0,62.0
1250,0.0,0.0,32.0,63.2
500,0.0,0.0,80.0,68.0
2500,0.0,0.0,16.0,61.6
1750,0.0,0.0,22.0,62.285714285714285
1000,0.0,0.0,40.0,64.0
250,0.0,0.0,160.0,76.0
2250,0.0,0.0,17.0,61.77777777777778
1500,0.0,0.0,26.0,62.666666666666664
750,0.0,0.0,53.0,65.33333333333334
